service_id,date,exception_type
24,20110219,1
24,20110220,1
24,20110221,1
24,20110226,1
24,20110227,1
24,20110305,1
24,20110306,1
24,20110312,1
24,20110313,1
24,20110319,1
24,20110320,1
24,20110326,1
24,20110327,1
24,20110402,1
24,20110403,1
24,20110409,1
24,20110410,1
24,20110416,1
24,20110417,1
24,20110423,1
24,20110424,1
24,20110430,1
24,20110501,1
24,20110507,1
24,20110508,1
24,20110514,1
24,20110515,1
24,20110521,1
24,20110522,1
25,20101218,1
25,20101224,1
25,20101225,1
25,20110101,1
25,20110108,1
25,20110115,1
25,20110116,1
25,20110122,1
25,20110129,1
25,20110205,1
25,20110212,1
25,20110219,1
25,20110220,1
25,20110226,1
25,20110305,1
25,20110312,1
25,20110319,1
25,20110326,1
25,20110402,1
25,20110409,1
25,20110416,1
25,20110423,1
25,20110430,1
25,20110507,1
25,20110514,1
25,20110521,1
26,20101217,1
26,20101223,1
26,20101224,1
26,20101231,1
26,20110107,1
26,20110114,1
26,20110121,1
26,20110128,1
26,20110204,1
26,20110211,1
26,20110218,1
26,20110225,1
26,20110304,1
26,20110311,1
26,20110318,1
26,20110325,1
26,20110401,1
26,20110408,1
26,20110415,1
26,20110422,1
26,20110429,1
26,20110506,1
26,20110513,1
26,20110520,1
27,20101219,1
27,20101226,1
27,20110102,1
27,20110109,1
27,20110117,1
27,20110123,1
27,20110130,1
27,20110206,1
27,20110213,1
27,20110221,1
27,20110227,1
27,20110306,1
27,20110313,1
27,20110320,1
27,20110327,1
27,20110403,1
27,20110410,1
27,20110417,1
27,20110424,1
27,20110501,1
27,20110508,1
27,20110515,1
28,20101218,1
28,20110108,1
28,20110115,1
28,20110122,1
28,20110129,1
28,20110205,1
28,20110212,1
28,20110219,1
28,20110226,1
28,20110305,1
28,20110312,1
28,20110319,1
28,20110326,1
28,20110402,1
28,20110409,1
28,20110416,1
28,20110423,1
28,20110430,1
28,20110507,1
28,20110514,1
28,20110521,1
28,20110528,1
28,20110604,1
29,20101219,1
29,20101224,1
29,20101225,1
29,20101226,1
29,20101231,1
29,20110101,1
29,20110102,1
29,20110109,1
29,20110116,1
29,20110117,1
29,20110123,1
29,20110130,1
29,20110206,1
29,20110213,1
29,20110220,1
29,20110221,1
29,20110227,1
29,20110306,1
29,20110313,1
29,20110320,1
29,20110327,1
29,20110403,1
29,20110410,1
29,20110417,1
29,20110424,1
29,20110501,1
29,20110508,1
29,20110515,1
29,20110522,1
29,20110529,1
29,20110605,1
30,20101213,1
30,20101214,1
30,20101215,1
30,20101216,1
30,20101217,1
30,20101220,1
30,20101221,1
30,20101222,1
30,20101223,1
30,20101227,1
30,20101228,1
30,20101229,1
30,20101230,1
30,20110103,1
30,20110104,1
30,20110105,1
30,20110106,1
30,20110107,1
30,20110110,1
30,20110111,1
30,20110112,1
30,20110113,1
30,20110114,1
30,20110118,1
30,20110119,1
30,20110120,1
30,20110121,1
30,20110124,1
30,20110125,1
30,20110126,1
30,20110127,1
30,20110128,1
30,20110131,1
30,20110201,1
30,20110202,1
30,20110203,1
30,20110204,1
30,20110207,1
30,20110208,1
30,20110209,1
30,20110210,1
30,20110211,1
30,20110214,1
30,20110215,1
30,20110216,1
30,20110217,1
30,20110218,1
30,20110222,1
30,20110223,1
30,20110224,1
30,20110225,1
30,20110228,1
30,20110301,1
30,20110302,1
30,20110303,1
30,20110304,1
30,20110307,1
30,20110308,1
30,20110309,1
30,20110310,1
30,20110311,1
30,20110314,1
30,20110315,1
30,20110316,1
30,20110317,1
30,20110318,1
30,20110321,1
30,20110322,1
30,20110323,1
30,20110324,1
30,20110325,1
30,20110328,1
30,20110329,1
30,20110330,1
30,20110331,1
30,20110401,1
30,20110404,1
30,20110405,1
30,20110406,1
30,20110407,1
30,20110408,1
30,20110411,1
30,20110412,1
30,20110413,1
30,20110414,1
30,20110415,1
30,20110418,1
30,20110419,1
30,20110420,1
30,20110421,1
30,20110422,1
30,20110425,1
30,20110426,1
30,20110427,1
30,20110428,1
30,20110429,1
30,20110502,1
30,20110503,1
30,20110504,1
30,20110505,1
30,20110506,1
30,20110509,1
30,20110510,1
30,20110511,1
30,20110512,1
30,20110513,1
30,20110516,1
30,20110517,1
30,20110518,1
30,20110519,1
30,20110520,1
30,20110523,1
30,20110524,1
30,20110525,1
30,20110526,1
30,20110527,1
30,20110530,1
30,20110531,1
30,20110601,1
30,20110602,1
30,20110603,1
30,20110606,1
30,20110607,1
30,20110608,1
30,20110609,1
30,20110610,1
31,20101218,1
31,20101224,1
31,20101225,1
31,20110101,1
31,20110108,1
31,20110115,1
31,20110117,1
31,20110122,1
31,20110129,1
31,20110205,1
31,20110212,1
31,20110219,1
31,20110221,1
31,20110226,1
31,20110305,1
31,20110312,1
31,20110319,1
31,20110326,1
31,20110402,1
31,20110409,1
31,20110416,1
31,20110423,1
31,20110430,1
31,20110507,1
31,20110514,1
31,20110521,1
32,20101217,1
32,20101223,1
32,20101231,1
32,20110107,1
32,20110114,1
32,20110121,1
32,20110128,1
32,20110204,1
32,20110211,1
32,20110218,1
32,20110225,1
32,20110304,1
32,20110311,1
32,20110318,1
32,20110325,1
32,20110401,1
32,20110408,1
32,20110415,1
32,20110422,1
32,20110429,1
