trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
480,18:13:00,18:13:00,37005,3,0,0,1.7907
480,18:15:00,18:15:00,37004,4,0,0,2.3530
480,18:17:00,18:17:00,37003,5,0,0,3.5631
480,18:18:00,18:18:00,37002,6,0,0,4.2112
480,18:21:00,18:21:00,36998,7,0,0,5.6330
480,18:24:00,18:24:00,36997,8,0,0,6.3144
480,18:25:00,18:25:00,36996,9,0,0,6.5917
480,18:27:00,18:27:00,36995,10,0,0,6.9996
480,18:29:00,18:29:00,36994,11,0,0,7.2936
480,18:31:00,18:31:00,37376,12,0,0,7.5424
480,18:33:00,18:33:00,37377,13,0,0,7.8892
480,18:36:00,18:36:00,37378,14,0,0,8.1822
480,18:40:00,18:40:00,39348,15,0,0,9.1400
481,18:29:00,18:29:00,42673,1,0,0,0.0000
481,18:31:00,18:31:00,38229,2,0,0,0.9303
481,18:33:00,18:33:00,37005,3,0,0,1.7907
481,18:35:00,18:35:00,37004,4,0,0,2.3530
481,18:37:00,18:37:00,37003,5,0,0,3.5631
481,18:38:00,18:38:00,37002,6,0,0,4.2112
481,18:41:00,18:41:00,36998,7,0,0,5.6330
481,18:44:00,18:44:00,36997,8,0,0,6.3144
481,18:45:00,18:45:00,36996,9,0,0,6.5917
481,18:47:00,18:47:00,36995,10,0,0,6.9996
481,18:49:00,18:49:00,36994,11,0,0,7.2936
481,18:51:00,18:51:00,37376,12,0,0,7.5424
481,18:53:00,18:53:00,37377,13,0,0,7.8892
481,18:56:00,18:56:00,37378,14,0,0,8.1822
481,19:00:00,19:00:00,39348,15,0,0,9.1400
